Price,Floors,Area,Road_Width,City_Bhaktapur,City_Kathmandu,City_Lalitpur,Road_Type_Blacktopped,Road_Type_Gravelled,Road_Type_Soil Stabilized
1.7430270000000001,3.0,15.0,14.0,0,1,0,1,0,0
1.5762410000000000,3.0,8.0,13.0,0,1,0,1,0,0
-0.45298500000000003,3.5,4.5,13.0,0,1,0,1,0,0
-0.3139970000000000,2.75,5.75,20.0,0,0,1,0,0,1
-0.7587590000000000,0.0,3.0,14.0,0,1,0,0,1,0
1.8820150000000000,2.0,14.0,15.0,0,1,0,1,0,0
0.07517000000000000,2.0,7.0,15.0,0,1,0,0,1,0
-0.0638180000000000,3.0,4.0,30.0,0,1,0,1,0,0
-0.6475680000000000,3.0,5.0,15.0,0,1,0,1,0,0
0.07517000000000000,3.0,6.0,33.0,0,1,0,1,0,0
-0.42518699999999998,3.0,4.0,12.0,0,1,0,0,1,0
-0.39739000000000002,3.0,4.0,14.0,0,1,0,1,0,0
1.465051000000000,4.0,5.1,0.0,0,1,0,0,0,1
0.18636000000000000,4.0,5.0,16.0,0,1,0,1,0,0
-0.3695920000000000,3.0,6.0,13.0,1,0,0,1,0,0
-0.3417940000000000,3.0,4.5,13.0,0,1,0,1,0,0
-0.8699490000000000,3.0,3.0,13.0,0,1,0,0,1,0
-0.09161600000000000,2.75,3.25,0.0,0,1,0,0,0,1
0.2697530000000000,3.0,5.625,13.0,0,0,1,1,0,0
0.07517000000000000,4.0,4.0,22.0,0,1,0,1,0,0
-0.8588300000000000,2.75,3.0,13.0,0,1,0,1,0,0
-0.8699490000000000,3.0,3.3125,9.0,0,1,0,1,0,0
0.6311220000000000,2.75,8.0,15.0,0,1,0,0,0,1
0.8813010000000000,2.75,9.0,15.0,0,1,0,1,0,0
2.0210029999999999,2.0,10.0,20.0,0,0,1,1,0,0
2.0210029999999999,3.0,9.5,20.0,0,1,0,1,0,0
-0.48078199999999999,2.75,4.0,20.0,0,0,1,1,0,0
-0.9811400000000000,4.0,4.0,10.0,0,0,1,1,0,0
-1.2035210000000001,1.0,3.0625,12.0,0,0,1,0,0,1
-0.3251160000000000,3.0,5.0,13.0,0,1,0,0,1,0
0.13076499999999999,2.75,6.5,20.0,0,0,1,1,0,0
3.6888610000000002,4.0,13.5,13.0,0,1,0,1,0,0
1.465051000000000,2.75,9.25,20.0,0,1,0,1,0,0
1.7430270000000001,3.0,15.0,13.0,0,1,0,0,0,1
1.242670000000000,3.0,10.0,20.0,0,1,0,0,0,1
0.6033250000000000,3.0,8.1,15.0,0,1,0,1,0,0
2.8549319999999998,2.75,17.0,13.0,0,1,0,0,0,1
0.24195600000000000,2.75,8.0,13.0,0,1,0,1,0,0
-0.8143540000000000,3.0,3.125,10.0,0,1,0,1,0,0
0.7701100000000000,2.75,8.0,20.0,0,1,0,1,0,0
-0.48078199999999999,2.75,4.0,20.0,0,1,0,1,0,0
-0.6197710000000000,3.0,3.875,13.0,0,0,1,0,1,0
0.07517000000000000,2.75,6.0,20.0,0,0,1,1,0,0
0.9090990000000000,2.0,7.0,10.0,0,1,0,1,0,0
-0.48078199999999999,4.0,3.0,13.0,0,1,0,0,1,0
-0.9533420000000000,2.0,3.0625,14.0,0,1,0,1,0,0
0.6867180000000001,2.75,7.0,13.0,0,1,0,1,0,0
-0.20280599999999999,3.0,7.5,15.0,1,0,0,1,0,0
-0.3139970000000000,3.0,5.0,13.0,0,1,0,0,1,0
